merchant_id,creation_date,name,street,state,city,country,contact_number
MERCHANT52271,2020-03-04 05:13:54,Seabourne,504 Mission burgh,Wisconsin,San Antonio,Saudi Arabia,534-066-7166
MERCHANT37170,2023-01-21 03:58:23,Thomson Reuters,629 New Walks haven,Florida,Garland,Belize,389-198-6517
MERCHANT25312,2021-09-10 23:40:56,GreatSchools,46552 East Estate town,Arizona,Raleigh,Mayotte,242-969-7619
MERCHANT56386,2022-11-03 00:37:24,Science Exchange,69479 North Land ton,Alaska,Durham,Hungary,722-100-2842
MERCHANT15627,2023-06-19 11:55:30,Science Exchange,612 Land haven,Idaho,Indianapolis,Azerbaijan,567-900-4585
MERCHANT48170,2021-04-03 04:57:58,Computer Packages Inc,3033 Row town,Michigan,New York City,Russian Federation,819-391-3903
MERCHANT65019,2021-11-17 07:47:43,Charles River Associates,424 Via mouth,Minnesota,El Paso,Jordan,926-802-6805
MERCHANT37988,2022-10-26 18:08:11,Captricity,2978 New Island town,Massachusetts,Houston,Greenland,339-456-7921
MERCHANT0082,2022-11-16 14:12:21,S&P Capital IQ,92019 Lake Plaza chester,Wisconsin,Kansas,Algeria,493-043-1949
MERCHANT51105,2020-12-15 12:16:54,BillGuard,33931 Corner burgh,Maryland,Sacramento,Mali,385-015-4664
MERCHANT34384,2020-09-13 10:58:44,Spikes Cavell Analytic Inc,370 Plains fort,Alaska,Miami,Latvia,116-488-7858
MERCHANT20060,2021-10-03 05:55:15,Morgan Stanley,1350 Lake Circles borough,Virginia,Phoenix,Uruguay,347-986-0408
MERCHANT64420,2020-02-27 12:39:38,Factual,6445 East Shoal ton,Utah,Glendale,Botswana,976-312-0247
MERCHANT34362,2021-03-27 07:09:25,Certara,552 Course view,Alaska,Dallas,Cyprus,668-345-8610
MERCHANT55633,2023-03-26 05:54:48,"OpportunitySpace, Inc.",92884 Forest port,Wyoming,Honolulu,Slovakia,567-842-2233
MERCHANT1086,2023-02-16 01:54:36,Patently-O,63408 New Neck shire,Virginia,Columbus,Bulgaria,438-433-3886
MERCHANT0614,2023-04-04 21:16:21,WeMakeItSafer,920 East Course haven,Arizona,Lubbock,Mali,100-515-1503
MERCHANT12430,2023-10-13 19:40:10,Zurich Insurance (Risk Room),59905 Park town,Idaho,Chicago,Jordan,685-277-5003
MERCHANT54398,2023-01-18 17:36:17,"Personal, Inc.",40990 Lake Road haven,Nebraska,Philadelphia,South Sudan,249-188-7948
MERCHANT56018,2022-07-05 02:29:17,SAS,79173 Ranch haven,Washington,San Diego,Cocos (Keeling) Islands,657-100-1983
MERCHANT59818,2022-08-21 15:02:57,Mozio,2850 West Mountain side,Arkansas,Fresno,Slovenia,498-932-8132
MERCHANT23892,2023-07-17 11:23:41,The Vanguard Group,7289 Ridge mouth,Nevada,Hialeah,Christmas Island,596-696-5834
MERCHANT10197,2021-02-23 13:45:20,DataWeave,93541 East Mountains mouth,Missouri,San Francisco,Burkina Faso,092-034-5589
MERCHANT49494,2020-04-27 02:13:38,CoolClimate,28599 South Prairie borough,Arizona,Pittsburgh,Northern Mariana Islands,317-871-2222
MERCHANT64280,2020-01-19 01:46:24,PlotWatt,74782 Rest ton,Ohio,Los Angeles,Equatorial Guinea,191-435-4394
MERCHANT9362,2020-02-02 06:02:00,PricewaterhouseCoopers (PWC),3082 Lake Lights berg,Tennessee,Honolulu,Kenya,975-013-8401
MERCHANT41751,2021-04-28 13:42:46,Zonability,324 Valley town,Hawaii,Lexington-Fayette,Mexico,313-873-4202
MERCHANT51024,2022-05-06 03:44:37,Boundless,649 Plains shire,Colorado,Colorado Springs,Bulgaria,491-189-9289
MERCHANT59151,2020-01-26 23:36:54,Recargo,4755 Pines port,Kansas,St. Louis,Syrian Arab Republic,776-706-0597
MERCHANT61867,2022-03-25 04:55:35,Computer Packages Inc,576 Plaza ton,Indiana,San Bernardino,Niue,202-898-6451
MERCHANT7499,2020-05-07 16:09:55,Revelstone,770 Roads ton,Maryland,Atlanta,Paraguay,714-820-3547
MERCHANT47321,2023-09-26 11:13:57,Dun & Bradstreet,177 Streets view,New Mexico,Scottsdale,Maldives,993-178-7458
MERCHANT23118,2020-09-16 05:27:20,PolicyMap,8372 Fords mouth,Arkansas,Milwaukee,Lesotho,161-472-6682
MERCHANT43434,2021-11-25 15:42:24,"Urban Mapping, Inc",5969 Curve burgh,Oregon,San Francisco,Oman,174-578-9804
MERCHANT64896,2020-03-22 07:42:23,Trintech,5334 Brook bury,Louisiana,Atlanta,Mexico,708-508-5389
MERCHANT47941,2021-09-05 21:20:42,FlightStats,31360 Turnpike ton,New York,Aurora,Virgin Islands (British),923-081-0738
MERCHANT35177,2020-03-28 18:06:35,LoseIt.com,2479 New Shoals stad,Texas,Chula Vista,Brazil,656-332-7922
MERCHANT54011,2022-05-25 14:36:33,GetRaised,2170 Well port,Minnesota,Jersey,Mauritania,404-253-4747
MERCHANT54115,2021-12-23 13:54:41,SigFig,30731 Keys bury,New York,Plano,Seychelles,651-864-5749
MERCHANT12650,2021-08-31 23:47:47,Fidelity Investments,9802 East Run mouth,Vermont,Lincoln,Denmark,319-621-4567
MERCHANT41426,2021-10-07 04:55:56,GreatSchools,38079 Place shire,Oregon,Las Vegas,South Sudan,680-955-0341
MERCHANT63831,2020-08-24 07:12:58,Kaiser Permanante,7804 Trail mouth,Washington,Norfolk,American Samoa,934-198-3124
MERCHANT39307,2022-12-22 16:18:24,CB Insights,8880 New Turnpike borough,New Jersey,Dallas,French Polynesia,286-244-0928
MERCHANT6188,2023-10-22 20:35:59,Retroficiency,11909 Hills fort,Virginia,Boston,Niue,674-111-2892
MERCHANT14041,2023-04-25 02:07:12,Google Maps,163 Vista borough,Minnesota,Philadelphia,Paraguay,525-722-3108
MERCHANT26069,2020-11-26 18:18:51,National Van Lines,4170 Spur port,Pennsylvania,Scottsdale,New Zealand,653-338-5986
MERCHANT50860,2022-11-03 16:26:36,Robinson + Yu,200 Port Radial chester,New Hampshire,Chandler,Faroe Islands,778-938-5923
MERCHANT14285,2021-03-10 21:57:56,Equilar,3723 Turnpike fort,Maryland,Glendale,Macao,472-387-5589
MERCHANT35128,2020-10-08 14:41:41,GuideStar,714 Manors land,Rhode Island,Norfolk,Heard Island and McDonald Islands,271-279-5322
MERCHANT17921,2021-08-27 23:52:21,McKinsey,138 Port Flat ville,Maryland,North Las Vegas,Portugal,109-570-6560
MERCHANT39636,2020-08-09 06:28:32,Headlight,53140 Ways bury,California,Pittsburgh,Bermuda,913-143-7238
MERCHANT5656,2021-01-03 01:16:46,Navico,42934 East Forest berg,Nevada,St. Paul,Egypt,221-947-7470
MERCHANT42276,2023-08-21 02:44:50,Capital Cube,2791 New Parkways berg,Kansas,New York City,Kazakhstan,992-343-7531
MERCHANT16329,2023-01-09 16:07:05,Xcential,6750 Port Spring bury,South Carolina,Hialeah,Virgin Islands (U.S.),970-197-1706
MERCHANT58336,2023-05-22 06:42:13,Galorath Incorporated,3690 Lake Knolls land,Alabama,Glendale,Dominican Republic,632-465-0259
MERCHANT24769,2020-05-31 03:49:43,Aquicore,730 North Viaduct berg,West Virginia,Arlington,Italy,822-451-3591
MERCHANT31275,2020-01-11 19:41:56,CrowdANALYTIX,8532 Squares town,Iowa,Kansas,Peru,518-365-6538
MERCHANT49612,2020-06-25 08:09:52,iMedicare,4492 East Wells side,New Mexico,Philadelphia,Latvia,803-760-0747
MERCHANT54123,2022-05-04 08:46:35,Thomson Reuters,113 Trail view,Michigan,Toledo,Mayotte,269-286-1722
MERCHANT42897,2023-07-11 12:13:49,BuildZoom,97696 North Vista chester,Ohio,Virginia Beach,French Guiana,814-574-9622
MERCHANT52620,2020-04-22 12:13:26,Careset.com,60447 Union fort,Idaho,New Orleans,Liechtenstein,459-192-8534
MERCHANT1779,2021-10-05 02:25:59,GetRaised,936 Lake Ways side,Virginia,San Antonio,Mozambique,958-261-2154
MERCHANT9551,2022-08-20 08:15:11,"Govzilla, Inc.",8092 Port Junction furt,Indiana,Norfolk,Gambia,115-105-6289
MERCHANT12159,2021-05-14 19:16:54,SpeSo Health,23850 Lake Alley bury,Mississippi,Laredo,Dominican Republic,915-949-6665
MERCHANT36826,2023-07-20 09:24:22,Zonability,3103 Freeway haven,Massachusetts,Portland,Georgia,885-535-5700
MERCHANT27218,2022-05-06 03:37:33,"Loqate, Inc.",2970 Plaza borough,Oklahoma,Lubbock,Liechtenstein,534-489-7527
MERCHANT13293,2023-10-04 21:09:50,Oliver Wyman,26482 Summit borough,Delaware,Chandler,Russian Federation,418-274-2721
MERCHANT28156,2023-05-17 08:32:52,Estately,3099 South Keys fort,Nebraska,Madison,India,799-924-4691
MERCHANT11422,2023-07-06 18:13:25,Chemical Abstracts Service,75085 Valleys stad,Pennsylvania,Durham,Guadeloupe,946-304-3384
MERCHANT15591,2020-10-11 03:44:45,"HealthPocket, Inc.",6797 Knolls land,Texas,Hialeah,Qatar,355-932-4758
MERCHANT26746,2022-08-19 05:37:48,RedLaser,389 Gardens furt,Nevada,Atlanta,Uruguay,484-387-0184
MERCHANT55213,2022-08-19 14:35:10,SAP,97067 Lake Pass land,Missouri,San Bernardino,Rwanda,275-885-8807
MERCHANT40111,2020-11-04 05:59:59,Solar Census,85871 Shoals view,Rhode Island,Corpus Christi,Ethiopia,595-665-2402
MERCHANT42778,2022-06-08 21:32:09,Credit Karma,5171 New Ways view,Utah,Jersey,Equatorial Guinea,506-878-8173
MERCHANT30231,2021-07-07 04:42:25,American Red Ball Movers,2343 Lake Knolls land,Ohio,Indianapolis,Heard Island and McDonald Islands,759-512-6278
MERCHANT7922,2023-05-27 02:15:19,Chemical Abstracts Service,2966 Common bury,Alaska,Dallas,Eritrea,141-093-6978
MERCHANT57431,2022-10-15 16:28:45,Predilytics,779 South Squares fort,Missouri,San Jose,Tajikistan,860-555-6229
MERCHANT50190,2022-10-29 15:06:40,Onvia,24212 Locks fort,Utah,Detroit,Benin,489-638-2488
MERCHANT1776,2023-02-01 20:18:22,CoreLogic,654 Freeway port,Idaho,Fremont,Finland,452-140-8615
MERCHANT64936,2023-01-08 01:21:37,CoreLogic,7025 New Station shire,North Carolina,Dallas,Bangladesh,894-444-7176
MERCHANT64868,2022-05-15 15:34:12,"StreetCred Software, Inc",786 Manors town,Idaho,Plano,Indonesia,977-832-9391
MERCHANT46171,2022-04-14 22:44:18,Wolters Kluwer,3233 North Knolls fort,New York,San Francisco,French Guiana,637-893-9714
MERCHANT48379,2020-09-14 11:53:12,Copyright Clearance Center,682 Point burgh,Texas,Buffalo,Saint Martin (French part),611-271-8343
MERCHANT26299,2023-09-11 02:15:21,Stormpulse,292 Keys burgh,South Carolina,Lincoln,Slovenia,419-263-0626
MERCHANT31583,2020-04-15 01:43:13,ASC Partners,4484 North Rapids side,Maryland,St. Petersburg,Russian Federation,837-986-8843
MERCHANT56834,2020-10-04 21:44:47,Alltuition,4649 Mission ton,Virginia,Atlanta,Cuba,972-008-2836
MERCHANT3099,2022-09-13 07:36:45,Vizzuality,7004 Lake Forest shire,Mississippi,Phoenix,"Moldova, Republic of",643-096-7651
MERCHANT22991,2022-08-13 02:25:15,Boston Consulting Group,393 Lake Port burgh,Colorado,Laredo,"Palestine, State of",326-370-3242
MERCHANT12703,2022-11-08 10:48:02,Trintech,79098 Orchard town,Florida,St. Petersburg,Niger,615-253-8467
MERCHANT50460,2020-12-19 04:26:52,Allied Van Lines,67156 Lake Highway mouth,Georgia,Chesapeake,Falkland Islands (Malvinas),953-249-2436
MERCHANT44157,2022-12-02 01:00:40,CARFAX,12245 Flats bury,South Carolina,Atlanta,Nepal,440-521-9947
MERCHANT3427,2022-04-23 10:45:15,Chemical Abstracts Service,4519 North Crest view,Alaska,Minneapolis,Tokelau,907-733-4755
MERCHANT49402,2023-08-26 15:54:36,"HealthPocket, Inc.",1055 South Falls bury,Mississippi,Cincinnati,Kiribati,735-592-6390
MERCHANT20493,2020-01-09 15:41:57,Factual,9745 Ridges ton,Nebraska,Birmingham,Saudi Arabia,356-353-0534
MERCHANT37154,2023-10-28 19:22:32,"Morningstar, Inc.",4678 South Brook bury,Ohio,Milwaukee,Marshall Islands,238-834-0191
MERCHANT40441,2021-11-08 00:17:50,Thomson Reuters,35880 Manor port,Hawaii,Birmingham,Mauritius,305-996-0296
MERCHANT64353,2020-08-07 16:56:53,USAA Group,41539 Bypass land,Louisiana,Los Angeles,Guyana,185-956-6820
MERCHANT22452,2021-12-18 00:09:06,OptumInsight,458 North Islands fort,New Mexico,Stockton,Timor-Leste,773-745-4232
MERCHANT28517,2021-09-21 20:29:29,Fitch,5355 West Way view,South Carolina,San Francisco,Micronesia (Federated States of),037-131-7420
MERCHANT44086,2022-07-13 12:08:00,SolarList,72549 North Ranch chester,North Carolina,Louisville/Jefferson,Dominica,029-547-6968
MERCHANT11556,2023-08-11 18:25:42,RAND Corporation,9373 Center land,Oregon,San Diego,Macao,572-341-1442
MERCHANT50943,2023-07-15 01:34:10,Sophic Systems Alliance,102 East Islands chester,Rhode Island,Madison,Bulgaria,458-960-3936
MERCHANT12935,2021-11-08 01:36:58,LOVELAND Technologies,791 West Via side,North Dakota,Chesapeake,Guinea-Bissau,284-186-1155
MERCHANT56224,2020-05-01 02:39:35,CAN Capital,72347 West Flats borough,Iowa,Omaha,Turks and Caicos Islands,915-527-2803
MERCHANT21217,2022-04-02 05:19:43,POPVOX,95855 Brook ville,Kentucky,San Antonio,Pakistan,264-022-7978
MERCHANT62047,2023-05-01 09:37:04,CB Insights,92344 West Lane berg,Montana,Omaha,Albania,925-759-7772
MERCHANT53897,2022-02-14 12:29:07,mHealthCoach,26435 West Ridge side,Vermont,Scottsdale,Serbia,728-365-8839
MERCHANT55927,2023-09-14 07:04:23,CareSet Systems,35283 Lake Roads bury,Missouri,Lexington-Fayette,Liechtenstein,322-745-8379
MERCHANT57398,2020-05-10 07:39:53,Intelius,67725 Port Road fort,New York,Oklahoma,Gibraltar,304-799-6552
MERCHANT1865,2020-01-12 05:55:21,"Calcbench, Inc.",631 East Summit haven,Texas,St. Petersburg,United States of America,339-197-7268
MERCHANT11044,2020-05-08 19:24:15,Credit Karma,69068 Ranch mouth,Nevada,Norfolk,"Moldova, Republic of",225-350-7888
MERCHANT6376,2022-06-01 14:43:31,Workhands,2897 Hill bury,Utah,Tampa,South Sudan,233-261-0139
MERCHANT64476,2021-11-27 17:21:02,Navico,219 East Underpass berg,Alabama,Fresno,Lao People's Democratic Republic,685-216-9391
MERCHANT1298,2023-10-29 20:17:42,PolicyMap,88156 Canyon fort,Pennsylvania,St. Paul,Nauru,940-590-5070
MERCHANT65088,2023-11-15 04:18:12,"Ontodia, Inc",896 South Ferry haven,Virginia,Albuquerque,Cuba,461-975-2321
MERCHANT29663,2022-02-23 10:44:05,Impact Forecasting (Aon),6633 North Ports town,Indiana,Henderson,Turkmenistan,167-727-2512
MERCHANT25431,2022-10-30 17:13:41,Dow Jones & Co.,522 South Club ton,Ohio,Bakersfield,Wallis and Futuna,238-039-2386
MERCHANT32747,2023-04-04 19:38:45,Way Better Patents,6183 West Bypass mouth,South Dakota,Buffalo,Finland,169-458-2784
MERCHANT33181,2023-02-10 22:53:42,AtSite,74438 Creek side,Indiana,Corpus Christi,Ukraine,531-362-6191
MERCHANT32482,2020-02-21 14:05:33,College Board,238 New Throughway fort,Texas,Baton Rouge,Equatorial Guinea,694-656-5766
MERCHANT20102,2020-11-07 13:17:35,"Calcbench, Inc.",18791 Fork haven,Kentucky,Scottsdale,Anguilla,558-028-3908
MERCHANT24558,2020-07-06 20:13:53,Embark,52591 Oval town,Illinois,North Las Vegas,Central African Republic,960-591-9078
MERCHANT24075,2023-07-19 20:22:18,Healthgrades,5705 New Parkway borough,Colorado,Memphis,Nepal,789-941-6594
MERCHANT13434,2022-08-22 08:27:18,"HDScores, Inc",582 Drive furt,Missouri,Columbus,Saint Vincent and the Grenadines,299-081-3038
MERCHANT25230,2022-09-14 16:12:53,OnDeck,6659 Port Cape borough,Missouri,Indianapolis,Montserrat,560-624-0437
MERCHANT55098,2021-01-14 16:56:12,Asset4,3301 Overpass town,Pennsylvania,Hialeah,Bulgaria,353-092-4498
MERCHANT61784,2021-06-06 01:54:43,Headlight,238 East Square haven,Nebraska,Nashville-Davidson,Niger,984-202-7220
MERCHANT30834,2022-05-17 05:38:23,"3 Round Stones, Inc.",54974 Street borough,Rhode Island,Lexington-Fayette,Burkina Faso,322-810-0326
MERCHANT52769,2021-11-11 12:55:20,Connotate,4570 Terrace furt,New Jersey,Miami,United States Minor Outlying Islands,731-886-6174
MERCHANT37358,2022-05-10 06:23:49,"HDScores, Inc",3275 Drives view,Iowa,Cincinnati,Turks and Caicos Islands,433-525-2873
MERCHANT9484,2022-05-09 23:56:48,Verdafero,8563 East Hollow ton,North Carolina,Plano,Greenland,312-038-2598
MERCHANT10038,2023-09-11 00:43:30,GuideStar,673 East Motorway side,Indiana,Bakersfield,Czechia,361-258-7638
MERCHANT28979,2020-07-14 01:15:14,Esri,6206 New Rue view,Connecticut,Denver,Bhutan,924-792-9233
MERCHANT33047,2021-10-28 00:38:58,College Board,539 East Ports side,North Dakota,Indianapolis,"Congo, Democratic Republic of the",348-450-1678
MERCHANT2820,2023-05-15 08:07:25,Berkshire Hathaway,986 Trace chester,South Dakota,Lexington-Fayette,Bangladesh,831-929-6987
MERCHANT31456,2021-05-03 07:37:40,Roadify Transit,4372 Plaza side,Mississippi,Baton Rouge,Slovakia,491-964-0970
MERCHANT57086,2022-03-04 00:27:53,Urban Airship,524 West Inlet furt,New Hampshire,Portland,Bahrain,180-199-5238
MERCHANT34141,2020-01-11 03:53:24,SmartProcure,498 Row mouth,Idaho,Wichita,Ethiopia,935-464-2869
MERCHANT8446,2021-12-13 01:22:31,Practice Fusion,444 South Center chester,Maryland,Cleveland,"Taiwan, Province of China",790-288-5320
MERCHANT35514,2020-03-04 05:39:46,Intermap Technologies,3833 Lake Neck side,New Jersey,Raleigh,Lao People's Democratic Republic,152-918-1142
MERCHANT64217,2022-06-16 04:12:45,TagniFi,95672 New Locks burgh,Utah,Boise,Mauritius,278-202-9816
MERCHANT26063,2021-09-17 04:17:15,Robinson + Yu,13520 Loaf ton,Nevada,Laredo,Gabon,709-179-1054
MERCHANT44611,2020-05-12 00:50:45,Cloudspyre,95257 New Lakes bury,Washington,Chula Vista,Papua New Guinea,290-575-8757
MERCHANT47009,2022-05-07 10:37:00,Allied Van Lines,336 New Forges ville,Maine,Anaheim,Qatar,534-473-0824
MERCHANT46759,2021-12-24 04:52:10,SeeClickFix,14543 Landing borough,Illinois,Pittsburgh,Pitcairn,202-260-9955
MERCHANT36920,2020-07-04 11:03:50,Charles Schwab Corp.,57762 Estates port,South Carolina,Las Vegas,Saint Kitts and Nevis,287-316-7355
MERCHANT28830,2023-02-10 12:59:46,Reed Elsevier,28453 Lake Haven chester,Oregon,Greensboro,Senegal,511-194-5996
MERCHANT19726,2023-10-26 11:44:48,DataWeave,789 Lake Extensions shire,North Carolina,Fremont,"Moldova, Republic of",704-810-1276
MERCHANT53292,2020-12-05 17:08:55,Analytica,79877 Spur side,Missouri,Lexington-Fayette,"Congo, Democratic Republic of the",713-726-4647
MERCHANT4167,2023-06-06 21:21:58,Investormill,1895 Streets chester,Utah,Riverside,Norway,059-631-7224
MERCHANT4639,2021-03-18 22:26:04,Experian,8517 Forks land,South Dakota,Hialeah,Philippines,417-463-7498
MERCHANT11496,2023-02-22 04:24:35,Development Seed,267 Pass town,New Hampshire,El Paso,Ghana,505-793-1966
MERCHANT17898,2021-12-25 03:14:31,SlashDB,95277 South Plains land,Illinois,Cleveland,Sao Tome and Principe,281-211-9137
MERCHANT23495,2023-07-05 01:08:30,Archimedes Inc.,872 Stravenue berg,Illinois,Miami,Kenya,685-443-4050
MERCHANT8523,2021-05-17 23:18:07,Investormill,36196 Inlet borough,Washington,Reno,Heard Island and McDonald Islands,800-952-1215
MERCHANT59097,2020-02-01 06:17:51,Wheaton World Wide Moving,7859 West Grove side,Colorado,San Jose,Romania,868-410-1831
MERCHANT55194,2021-01-11 01:20:35,Maponics,2896 Shores mouth,Washington,Honolulu,Montenegro,384-145-9950
MERCHANT43430,2022-11-04 03:45:38,KLD Research,38163 Greens mouth,North Dakota,Durham,Venezuela (Bolivarian Republic of),184-776-2399
MERCHANT25546,2023-07-12 19:38:51,Aquicore,6111 Lake Park fort,Alabama,Jacksonville,Maldives,231-029-1100
MERCHANT34128,2022-08-01 03:45:00,PYA Analytics,337 Fall berg,Maryland,Irvine,Mexico,265-459-0943
MERCHANT7183,2020-01-13 06:38:08,Maponics,774 Extension shire,Oklahoma,Chandler,Antigua and Barbuda,544-857-3216
MERCHANT35285,2020-07-02 23:19:34,National Van Lines,2273 Harbors ville,Vermont,Irving,Oman,499-990-9710
MERCHANT44260,2021-01-06 03:20:17,DataWeave,3776 South Squares view,Minnesota,Memphis,"Palestine, State of",301-796-6153
MERCHANT56483,2023-08-08 21:57:46,Copyright Clearance Center,424 Centers haven,South Dakota,New York City,North Macedonia,173-170-0971
MERCHANT20981,2021-08-09 14:17:45,Revaluate,76262 Neck land,Maine,Corpus Christi,Azerbaijan,164-809-4028
MERCHANT30031,2023-10-26 19:21:15,Enervee Corporation,793 Circles town,Virginia,St. Louis,Lithuania,452-352-7459
MERCHANT27387,2022-08-31 20:55:23,Weather Underground,24861 Port Square port,Louisiana,New Orleans,Iraq,507-309-0475
MERCHANT55839,2022-08-14 20:51:47,RAND Corporation,142 Street side,California,San Francisco,Zimbabwe,048-569-5612
MERCHANT6097,2022-07-04 19:13:31,"Energy Points, Inc.",176 East Orchard stad,North Dakota,St. Paul,Ecuador,329-606-0749
MERCHANT50266,2021-01-11 17:11:04,HelloWallet,50979 Island shire,Maryland,Jacksonville,Niger,595-265-8779
MERCHANT63247,2021-07-10 05:51:51,Rank and Filed,50710 Pines furt,Montana,Henderson,Tonga,663-185-1404
MERCHANT22369,2023-11-09 13:16:59,Splunk,9541 Lake Station ville,Minnesota,Jacksonville,Bermuda,820-245-3270
MERCHANT61180,2022-10-29 10:37:24,WeMakeItSafer,648 Port Ramp view,Florida,Atlanta,Gibraltar,882-344-2433
MERCHANT41348,2022-05-24 20:03:29,Lucid,11613 Roads ville,Kansas,Norfolk,Romania,662-657-9242
MERCHANT31262,2023-04-16 10:56:34,Overture Technologies,8619 North Turnpike borough,Mississippi,Birmingham,Denmark,624-300-4802
MERCHANT15171,2022-10-01 17:22:17,PlotWatt,16118 Lake Corner burgh,Rhode Island,Phoenix,Djibouti,730-468-6719
MERCHANT61593,2023-05-10 16:16:15,ClearStory Data,61840 Mews mouth,Rhode Island,Wichita,Germany,630-242-5863
MERCHANT36809,2022-09-28 22:35:36,Golden Helix,23313 Lake Garden chester,Delaware,Garland,Honduras,335-654-7687
MERCHANT28493,2021-01-02 03:32:45,SolarList,49846 Port Terrace ton,Pennsylvania,Seattle,Fiji,677-250-2725
MERCHANT55629,2023-04-01 12:28:14,Progressive Insurance Group,467 West Island burgh,Missouri,Santa Ana,Macao,516-902-8775
MERCHANT30525,2020-12-19 19:41:09,Buildingeye,534 Groves mouth,Michigan,Albuquerque,Virgin Islands (U.S.),697-526-0262
MERCHANT58697,2021-09-21 07:23:20,Zonability,2121 Lake Camp borough,North Carolina,San Antonio,"Korea, Republic of",202-287-1498
MERCHANT61364,2020-03-29 16:29:44,Vimo,4164 Roads borough,Maryland,Plano,Jamaica,254-208-3053
MERCHANT26647,2021-08-27 08:49:42,Datamyne,791 Lake Viaduct berg,Idaho,Miami,Canada,024-112-7961
MERCHANT31166,2023-01-05 14:17:28,AutoGrid Systems,4804 Grove view,Alaska,Winston-Salem,Turkey,243-870-9405
